*** Config Parameters ***
Columns: 10
Rows: 15
Pill Density: 50
Wall Density: 25
Fruit Spawn Probability: 0.05
Fruit Score: 10
Time Multiplier: 2
Seed: time
Seed Value: 1543773520
Runs: 30
Fitness Evaluations: 2000
Ms. Pac-Man Population Size: 200
Ms. Pac-Man Offspring Size: 30
Ms. Pac-Man Mutation Rate: 0.3
Ms. Pac-Man k (tournament selection): 10
Ms. Pac-Man p (parsimony coefficient): 0.15
Ms. Pac-Man Parent Selection Strategy: overselection
Ms. Pac-Man Survival Selection Strategy: truncation
Ghosts Population Size: 200
Ghosts Offspring Size: 30
Ghosts Mutation Rate: 0.3
Ghosts k (tournament selection): 10
Ghosts p (parsimony coefficient): 0.15
Ghosts Parent Selection Strategy: overselection
Ghosts Survival Selection Strategy: truncation
Max Tree Initialization Depth: 5
Termination Strategy: none
Termination Criterion: 10
Log File: ./log-ghost-pac-mutate-high.txt
World File: ./best-ghost-pac-mutate-high.txt
Ms. Pac-Man Controller Tree File: ./controller-pac-ghost-pac-mutate-high.txt
Ghosts Controller Tree File: ./controller-ghosts-ghost-pac-mutate-high.txt

Result Log

Run 1
590	75.755	145
620	78.925	145
650	82.35	145
680	85	145
710	87.155	145
740	88.73	145
770	90.54	145
800	92.495	145
830	94.6	145
860	96.74	160
890	98.835	161
920	100.095	172
950	101.6	172
980	102.4	172
1010	103.415	172
1040	104.52	172
1070	104.685	172
1100	106.07	172
1130	108.32	172
1160	109.665	172
1190	109.665	172
1220	110.9	172
1250	111.86	172
1280	112.92	172
1310	113.715	172
1340	114.87	172


