*** Config Parameters ***
Columns: 10
Rows: 15
Pill Density: 50
Wall Density: 25
Fruit Spawn Probability: 0.05
Fruit Score: 10
Time Multiplier: 2
Seed: time
Seed Value: 1543725157
Runs: 30
Fitness Evaluations: 2000
Ms. Pac-Man Population Size: 200
Ms. Pac-Man Offspring Size: 30
Ms. Pac-Man Mutation Rate: 0.2
Ms. Pac-Man k (tournament selection): 10
Ms. Pac-Man p (parsimony coefficient): 0.15
Ms. Pac-Man Parent Selection Strategy: overselection
Ms. Pac-Man Survival Selection Strategy: tournament
Ghosts Population Size: 200
Ghosts Offspring Size: 30
Ghosts Mutation Rate: 0.1
Ghosts k (tournament selection): 10
Ghosts p (parsimony coefficient): 0.15
Ghosts Parent Selection Strategy: overselection
Ghosts Survival Selection Strategy: tournament
Max Tree Initialization Depth: 5
Termination Strategy: none
Termination Criterion: 10
Log File: ./log-default.txt
World File: ./best-default.txt
Ms. Pac-Man Controller Tree File: ./controller-pac-default.txt
Ghosts Controller Tree File: ./controller-ghosts-default.txt

Result Log

Run 1
770	98.33	196
800	101.805	196
830	104.03	196
860	105.505	196
890	106.97	196
920	111.61	230
950	113.08	230
980	115.795	230
1010	117.905	230
1040	119.795	230
1070	120.495	230
1100	122.39	230
1130	122.99	230
1160	125.93	230
1190	126.05	230
1220	127.16	230
1250	127.055	230
1280	128.97	230
1310	131.58	230
